Timestamp,Game State,Team,Player,Penalized,Pose X,Pose Y, Pose A, isFallen, Ball Age, Ball X, Ball Y
509559,P,13,3,U,-3276.1594,-674.4539,-0.14359005,false,0.147624,3572.1511,401.64746
509581,P,13,5,U,-3207.2295,-8.199823,-0.113722816,false,3.243668,2318.8774,-747.6093
509646,P,19,2,U,-3534.7607,825.91284,0.21522436,false,69960.0,1406.3087,-1056.9034
509653,P,13,1,U,-4260.263,-91.71824,-0.12248172,false,2.712825,3390.822,-75.45769
509692,P,13,2,U,-1262.351,-543.01843,-2.3054395,false,3.314464,202.53824,-50.368317
509820,P,19,3,U,662.42596,-1561.2319,-3.0923922,false,828.0,1779.2952,-2178.672
509842,P,13,7,U,-3294.4097,2328.9978,-1.1931126,false,0.235847,4476.576,2808.8613
509908,P,19,7,U,253.20654,366.61145,1.340669,false,2672.0,98.212875,-232.96716
510149,P,19,1,P,-3621.022,-1928.7473,1.7971128,false,212563.0,-1517.6249,-1168.5728
510282,P,19,4,U,894.9579,-310.51773,3.0204997,false,222.0,1910.3687,-576.5295
510371,P,19,6,U,-3266.768,1.6509736,0.09148064,false,68129.0,-761.13336,-1887.6049
510407,P,19,5,U,-92.56282,-785.349,2.8526874,false,49373.0,2106.1597,160.86063
510436,P,13,6,U,-2061.3804,-28.63422,0.96669173,false,0.122611,1529.7842,-2715.4607
510445,P,13,4,U,-1466.6364,-398.12805,0.0866638,false,0.128175,2671.0654,-166.35889
510555,P,13,3,U,-3275.59,-674.5635,-0.13336243,false,0.814626,4280.8403,355.50348
510581,P,13,5,U,-3149.5227,-164.74251,-0.36391136,false,-1.0,-10.0,-10.0
510651,P,13,1,U,-4260.263,-91.71824,-0.12255444,false,3.7129729,3390.8274,-75.211105
510692,P,13,2,U,-1229.2421,-659.72687,-2.3719053,false,-1.0,-10.0,-10.0
510698,P,19,2,U,-3478.771,710.6144,-0.049204666,false,66.0,2128.943,-61.312492
510843,P,13,7,U,-3320.6238,2154.125,-0.60154885,false,0.169866,5890.587,-147.24612
510868,P,19,3,U,624.5496,-1562.5519,2.795389,false,1860.0,2655.2185,-1014.09155
510926,P,19,7,U,288.35022,348.6358,1.6597143,false,926.0,18.253538,-127.349304
511178,P,19,1,P,-3621.022,-1928.7473,1.1943499,false,213584.0,-582.23486,-1824.7599
511336,P,19,4,U,656.03455,-291.05408,2.989186,false,89.0,1782.5707,-581.84375
511397,P,19,6,U,-3313.686,41.556015,0.33739027,false,100.0,2333.0886,-482.35205
511439,P,13,6,U,-1966.7893,213.01962,0.52475625,false,0.156626,3384.0864,-3317.4475
511440,P,13,4,U,-1368.8903,-371.08987,-0.05556017,false,0.128827,2501.386,22.29321
511450,P,19,5,U,-180.42212,-697.65106,2.762629,false,50373.0,2006.285,495.06805
511558,P,13,3,U,-3265.6924,-648.65894,-0.11194739,false,1.814785,4286.6167,277.30276
511610,P,13,5,U,-3132.171,-250.72614,-0.23978531,false,-1.0,-10.0,-10.0
511657,P,13,1,U,-4260.263,-91.71824,-0.121601954,false,-1.0,-10.0,-10.0
511712,P,13,2,U,-1220.9312,-787.71265,-2.9568653,false,-1.0,-10.0,-10.0
511772,P,19,2,U,-3436.8083,618.61395,-0.03321539,false,166.0,1973.8066,176.10928
511845,P,13,7,U,-3200.1592,2028.0226,-0.36794102,false,0.53705597,4259.985,-1058.6189
511885,P,19,3,U,641.0804,-1463.8552,1.679358,false,2865.0,2084.6675,1868.9537
511924,P,19,7,U,290.9126,331.344,1.6219125,false,1932.0,16.497095,-165.53612
512188,P,19,1,P,-3621.022,-1928.7473,0.58526844,false,214584.0,571.3108,-1828.2097
512347,P,19,4,U,342.71136,-270.4542,3.0238574,false,223.0,1558.888,-685.63074
512419,P,19,6,U,-3357.8674,120.28358,0.35561648,false,198.0,1888.5328,-467.6868
512440,P,13,6,U,-1761.219,434.33517,0.45984292,false,0.157322,2190.4204,-2031.0083
512443,P,13,4,U,-1133.6185,-388.8319,-0.24806449,false,0.196155,2479.6494,55.69878
512474,P,19,5,U,-339.14508,-618.68115,2.506153,false,51377.0,1673.697,923.30615
512574,P,13,3,U,-3024.192,-452.54486,-0.14410715,false,2.814949,4288.529,276.86142
512581,P,13,5,U,-3251.7905,-383.8812,-0.10285543,true,-1.0,-10.0,-10.0
512654,P,13,1,U,-4260.263,-91.71824,-0.12131013,false,-1.0,-10.0,-10.0
512740,P,13,2,U,-1095.5277,-846.3491,3.08496,false,-1.0,-10.0,-10.0
512741,P,19,2,U,-3360.8723,449.91586,0.16200009,false,64.0,1949.0377,-122.34098
512842,P,13,7,U,-3086.7678,1871.3903,-0.43595505,false,1.537245,4131.9966,-673.95557
512890,P,19,3,U,553.61694,-1419.524,2.8162386,false,3892.0,2337.255,-1401.5969
512990,P,19,7,U,290.9126,331.344,1.6219151,false,2958.0,16.497095,-165.53612
513186,P,19,1,P,-3621.022,-1928.7473,-0.03385761,false,215594.0,1527.1525,-1156.0933
513425,P,19,6,U,-3471.2258,330.89673,-4.570773E-4,false,765.0,1973.3567,-89.73088
513439,P,13,6,U,-1557.1641,544.00476,0.64001995,false,0.15802,1950.4529,-2837.434
513442,P,13,4,U,-982.17,-470.30475,0.093973465,false,0.16354,2028.5206,-602.6014
513446,P,19,5,U,-494.5328,-498.8642,2.4115832,false,172.0,1110.8453,-219.2114
513451,P,19,4,U,251.66705,-235.05045,-3.1201208,false,733.0,1364.1475,-1024.0714
513555,P,13,3,U,-3108.5547,-418.82892,-0.06877123,false,3.81512,4384.491,99.19521
513580,P,13,5,U,-3251.7905,-383.8812,-0.10285543,true,-1.0,-10.0,-10.0
513660,P,13,1,U,-4260.263,-91.71824,-0.1227137,false,0.249847,4648.3164,302.67688
513692,P,13,2,U,-990.98755,-966.60565,3.0656614,false,-1.0,-10.0,-10.0
513794,P,19,2,U,-3366.1514,351.87814,0.25783896,false,331.0,1826.8611,-363.98993
513843,P,13,7,U,-2992.9946,1745.315,-0.43232965,false,2.537419,3935.1653,-689.0202
513917,P,19,3,U,445.2766,-1406.4194,2.5850997,false,261.0,2324.324,-997.37177
513935,P,19,7,U,290.9126,331.344,1.6219174,false,3958.0,16.497095,-165.53612
514192,P,19,1,P,-3621.022,-1928.7473,1.9086714,false,216594.0,-1632.9172,-1001.1637
514437,P,13,6,U,-1371.1606,692.9973,0.28716275,false,0.192027,2244.907,-1822.9261
514441,P,19,5,U,-706.78265,-309.983,2.145069,false,28.0,943.19135,-88.43673
514441,P,13,4,U,-679.8385,-470.82196,0.13362432,false,0.164262,1650.7814,-458.4064
514446,P,19,6,U,-3298.0767,305.73825,0.19968876,false,1766.0,1917.5922,-367.2978
514447,P,19,4,U,130.8541,-184.91174,2.4651475,false,1821.0,1550.3427,-256.22702
514555,P,13,3,U,-2995.9534,-554.8719,-0.15087897,false,-1.0,-10.0,-10.0
514610,P,13,5,U,-3251.7905,-383.8812,-0.10285543,true,-1.0,-10.0,-10.0
514651,P,13,1,U,-4260.263,-91.71824,-0.123174086,false,1.249995,4648.177,304.817
514693,P,13,2,U,-901.73206,-1096.2373,2.7977014,false,-1.0,-10.0,-10.0
514801,P,19,2,U,-3394.146,382.43594,0.026739461,false,132.0,1935.1342,-78.02906
514842,P,13,7,U,-2935.513,1592.389,-0.40492254,false,3.537579,3775.0723,-605.97156
514917,P,19,3,U,324.1499,-1349.1194,2.7702992,false,828.0,2084.8735,-1182.6532
514964,P,19,7,U,147.5205,749.65594,1.6562513,false,4964.0,-143.50287,-185.53613
515215,P,19,1,P,-3621.022,-1928.7473,1.7343068,false,217616.0,-1439.8828,-1263.125
515436,P,19,4,U,-105.125885,-59.21261,2.5332353,false,89.0,1329.9683,112.88747
515439,P,13,6,U,-1239.9397,791.36053,0.16254804,false,0.192674,2497.0413,-1966.5996
515439,P,19,5,U,-949.0853,-118.926155,2.1813707,false,28.0,735.62976,-103.169205
515443,P,13,4,U,-586.1629,-446.60004,0.094774306,false,0.131638,1505.322,-356.1778
515447,P,19,6,U,-3298.0767,305.73828,0.19968894,false,2797.0,1917.5922,-367.2978
515561,P,13,3,U,-3055.1108,-517.44415,-0.13655695,false,-1.0,-10.0,-10.0
515582,P,13,5,U,-3251.7905,-383.8812,-0.10285543,true,-1.0,-10.0,-10.0
515654,P,13,1,U,-4260.263,-91.71824,-0.12367381,false,-1.0,-10.0,-10.0
515694,P,13,2,U,-825.5539,-1249.5746,2.8171601,false,-1.0,-10.0,-10.0
515845,P,13,7,U,-2882.0771,1437.0022,-0.32500416,false,-1.0,-10.0,-10.0
515885,P,19,2,U,-3441.3132,483.80035,-0.0712741,false,100.0,1966.8488,-62.514297
515967,P,19,7,U,147.5205,749.65594,1.6562513,false,5990.0,-143.50287,-185.53613
516011,P,19,3,U,232.61218,-1325.1108,-2.9087884,false,1832.0,993.6565,-2136.0269
516212,P,19,1,P,-3621.022,-1928.7473,1.0312353,false,218626.0,-282.53735,-1894.4446
516443,P,13,4,U,-540.92944,-404.3666,-0.032038353,false,0.132333,1779.2223,-104.469925
516444,P,19,5,U,-1034.1672,50.553654,1.9043143,false,33.0,593.82697,-10.062514
516445,P,13,6,U,-997.60223,774.3614,0.05363149,false,0.759718,2784.141,-1783.5386
516453,P,19,4,U,-356.42307,67.90302,2.3927772,false,11.0,1003.56244,363.27197
516477,P,19,6,U,-3298.0767,305.73828,0.19968934,false,3798.0,1917.5922,-367.2978
516557,P,13,3,U,-3042.5693,-503.91306,-0.1275235,false,-1.0,-10.0,-10.0
516582,P,13,5,U,-3251.7905,-383.8812,-0.10285543,true,-1.0,-10.0,-10.0
516658,P,13,1,U,-4260.263,-91.71824,-0.12225832,false,-1.0,-10.0,-10.0
516696,P,13,2,U,-733.66766,-1387.6056,2.4235606,false,-1.0,-10.0,-10.0
516808,P,19,2,U,-3482.0674,533.32684,-0.11393548,false,65.0,2002.2244,28.723541
516842,P,13,7,U,-2826.7407,1288.5787,-0.3363381,false,-1.0,-10.0,-10.0
516996,P,19,7,U,147.5205,749.65594,1.6562513,false,6996.0,-143.50287,-185.53613
517027,P,19,3,U,89.40333,-1380.3025,-2.8506315,false,2865.0,590.64453,-2205.1606
517242,P,19,1,P,-3621.022,-1928.7473,0.4064197,false,219648.0,873.87427,-1704.4335
517437,P,19,5,U,-1210.494,111.79923,2.2804122,false,33.0,400.91214,-144.2607
517442,P,13,6,U,-793.6376,689.2306,0.0056702793,false,1.759854,2723.844,-1515.9358
517442,P,13,4,U,-459.5502,-315.4454,-0.15905942,false,0.166306,1840.1471,31.60442
517454,P,19,4,U,-510.76312,246.93242,2.3068988,false,11.0,733.45624,433.89386
517463,P,19,6,U,-3362.5415,302.8589,0.18734142,false,4798.0,1757.5922,-347.29785
517559,P,13,3,U,-2996.7747,-426.70782,-0.10106496,false,-1.0,-10.0,-10.0
517582,P,13,5,U,-3331.4727,-304.1992,-0.07305193,true,-1.0,-10.0,-10.0
517656,P,13,1,U,-4260.263,-91.71824,-0.122833386,false,-1.0,-10.0,-10.0
517697,P,13,2,U,-568.29474,-1418.5977,2.2462144,false,-1.0,-10.0,-10.0
517836,P,19,2,U,-3520.1733,587.86633,0.43827403,false,99.0,1738.5148,-1011.45435
517843,P,13,7,U,-2983.0247,1202.794,-0.33113122,false,-1.0,-10.0,-10.0
518019,P,19,7,U,147.5205,749.65594,1.6562515,false,8022.0,-143.50287,-185.53613
518042,P,19,3,U,-162.28302,-1449.156,-2.7339032,false,3926.0,361.0398,-2182.7559
518244,P,19,1,P,-3621.022,-1928.7473,-0.24103767,false,220658.0,1718.5647,-845.7449
518437,P,13,6,U,-678.5062,607.40356,-0.32212558,false,2.759994,2866.3586,-573.14233
518470,P,19,5,U,-1381.9927,113.9845,2.2169683,false,29.0,374.6941,-169.38528
518470,P,19,4,U,-596.69476,332.04404,-3.111695,false,600.0,688.43097,-242.985
518478,P,19,6,U,-3362.5415,302.8589,0.18734178,false,5829.0,1757.5922,-347.29785
518560,P,13,3,U,-3028.8042,-446.72202,-0.29329258,false,-1.0,-10.0,-10.0
518583,P,13,5,U,-3352.3347,-359.54376,0.009964921,true,-1.0,-10.0,-10.0
518656,P,13,1,U,-4260.263,-91.71824,-0.12221421,false,0.18667799,4511.883,273.5143
518694,P,13,2,U,-404.73413,-1426.9105,2.3410606,false,-1.0,-10.0,-10.0
518748,P,13,4,U,-462.0849,-199.26593,-0.4750442,false,0.94002,1733.0148,469.8596
518844,P,13,7,U,-2993.5193,1040.9674,-0.33213797,false,-1.0,-10.0,-10.0
518868,P,19,2,U,-3559.0103,655.4755,0.49061736,false,333.0,1421.0902,-1192.3363
519027,P,19,7,U,147.5205,749.65594,1.9152479,false,9022.0,-185.38193,-143.70195
519089,P,19,3,U,-508.2501,-1563.5511,-2.5760584,false,4964.0,-306.03564,-2167.8706
519242,P,19,1,P,-3621.022,-1928.7473,-0.8503883,false,221658.0,1892.6266,294.47183
519439,P,13,6,U,-420.7273,378.62787,-0.56989706,false,3.760282,2716.1545,153.77724
519470,P,19,5,U,-1473.6227,262.2001,1.3036976,false,33.0,290.3526,25.738861
519484,P,19,4,U,-706.0734,347.9461,2.8922434,false,133.0,596.15643,-78.694534
519513,P,19,6,U,-3362.5415,302.8589,-1.4196134,false,6830.0,460.9536,1731.2618
519559,P,13,3,U,-3120.4133,-559.8937,-0.11407807,false,-1.0,-10.0,-10.0
519582,P,13,5,U,-3100.092,-484.86844,0.5699229,false,-1.0,-10.0,-10.0
519658,P,13,1,U,-4260.263,-91.71824,-0.12292661,false,0.220593,4626.3223,294.59552
519694,P,13,2,U,-248.47292,-1431.9648,2.4258337,false,-1.0,-10.0,-10.0
519749,P,13,4,U,-301.8078,-204.86798,-0.22427577,false,0.541068,1506.9585,-154.82614
519864,P,13,7,U,-2885.305,902.2915,-0.2072989,false,-1.0,-10.0,-10.0
519899,P,19,2,U,-3624.9202,716.5765,-0.06972729,false,1364.0,1801.1362,-329.44064
520045,P,19,7,U,178.13417,326.2847,1.2558424,false,10028.0,-214.36844,-112.94482
520101,P,19,3,U,-763.3411,-1577.6624,-2.9517446,false,5991.0,39.28026,-2174.57
520275,P,19,1,P,-3621.022,-1928.7473,-1.4572121,false,222679.0,1384.281,1323.8258
520437,P,13,6,U,-62.722034,404.61157,-0.7910153,false,-1.0,-10.0,-10.0
520471,P,19,5,U,-1553.553,351.0846,1.0362927,false,34.0,253.94286,-100.76165
520485,P,19,4,U,-680.9285,360.9373,-2.6603038,false,1155.0,381.80585,-479.42313
520510,P,19,6,U,-3362.5415,302.8589,-1.3909564,false,7861.0,515.73126,1715.7415
520557,P,13,3,U,-3156.2146,-528.43774,-0.14785425,false,-1.0,-10.0,-10.0
520582,P,13,5,U,-2944.6047,-238.81206,0.43549657,false,-1.0,-10.0,-10.0
520656,P,13,1,U,-4260.263,-91.71824,-0.122966185,false,0.554387,4544.058,310.32956
520694,P,13,2,U,-118.158356,-1473.0946,2.3790135,false,-1.0,-10.0,-10.0
520750,P,13,4,U,-37.304447,-247.69043,-0.30813473,false,0.142842,1413.9291,119.17152
520846,P,13,7,U,-2973.384,840.8728,-0.14177573,false,-1.0,-10.0,-10.0
520892,P,19,2,U,-3666.9133,763.9739,-0.3003655,false,100.0,1951.8656,-2.5754297
521125,P,19,3,U,-665.0478,-1823.6567,-2.841553,false,61.0,-42.985474,-2503.9338
521211,P,19,7,U,111.59766,298.06808,2.6357415,false,11060.0,-190.2904,129.9731
521273,P,19,1,P,-3621.022,-1928.7473,-2.063469,false,223679.0,369.52908,1879.4146
521437,P,13,6,U,125.8817,550.0549,-0.50639707,false,-1.0,-10.0,-10.0
521504,P,19,5,U,-1526.4988,445.58163,0.87863666,false,28.0,193.97171,-114.81478
521519,P,19,4,U,-685.9435,361.41888,-2.6978478,false,11.0,383.3162,-448.7381
521549,P,19,6,U,-3188.1782,273.35883,-1.3705556,false,8862.0,355.7312,1695.7415
521556,P,13,3,U,-3012.8281,-500.9228,-0.1430287,false,-1.0,-10.0,-10.0
521583,P,13,5,U,-3010.9995,-293.08774,-0.05904661,false,-1.0,-10.0,-10.0
521656,P,13,1,U,-4260.263,-91.71824,-0.12285055,false,1.554525,4544.094,309.80417
521701,P,13,2,U,-22.910215,-1573.5048,2.6601322,false,-1.0,-10.0,-10.0
521763,P,13,4,U,154.78207,-266.53244,-0.13333388,false,0.143537,1053.0667,49.232906
521845,P,13,7,U,-3133.374,772.0994,-0.53808033,false,-1.0,-10.0,-10.0
521911,P,19,2,U,-3599.8813,755.58685,-0.22375402,false,1131.0,1891.1285,-150.38838
522063,P,19,7,U,109.34871,558.3814,2.207552,false,12060.0,-251.04553,17.303118
522116,P,19,3,U,-943.83417,-1914.3701,-2.6588418,false,62.0,-1177.8794,-2245.659
522274,P,19,1,P,-3621.022,-1928.7473,-2.6869214,false,224689.0,-794.1298,1743.0168
522441,P,13,6,U,154.1848,657.1896,-0.5868232,false,-1.0,-10.0,-10.0
522498,P,19,5,U,-1419.5101,415.5001,0.79501045,false,29.0,295.12183,-26.301258
522541,P,19,6,U,-3188.1782,273.359,-1.3705579,false,9862.0,355.7312,1695.7415
522561,P,19,4,U,-751.87805,334.02994,-2.6116817,false,178.0,216.29652,-442.17157
522561,P,13,3,U,-2928.9395,-464.3292,-0.10379279,false,-1.0,-10.0,-10.0
522584,P,13,5,U,-2970.8057,-426.1298,-0.07146376,false,-1.0,-10.0,-10.0
522659,P,13,1,U,-4260.263,-91.71824,-0.12295999,false,2.554702,4544.059,310.30142
522696,P,13,2,U,64.99215,-1690.8391,2.6560566,false,-1.0,-10.0,-10.0
522755,P,13,4,U,386.77084,-314.77676,-0.026748005,false,0.177545,663.651,-410.83273
522851,P,13,7,U,-3053.1824,671.0641,-0.428686,false,-1.0,-10.0,-10.0
522911,P,19,2,U,-3569.8604,729.57996,-0.42353174,false,299.0,1836.511,75.08675
523108,P,19,7,U,57.59685,625.6764,2.377398,false,60.0,1054.7269,186.63565
523178,P,19,3,U,-1087.9148,-1998.4349,-3.0205295,false,1066.0,-80.92492,-2556.8247
523281,P,19,1,P,-3621.022,-1928.7474,2.9808967,false,225689.0,-1652.835,967.9285
523446,P,13,6,U,159.9977,654.48596,-0.6937528,false,0.131838,1706.4631,-981.2516
523495,P,19,5,U,-1419.5101,415.5001,0.79501194,false,866.0,808.99805,-302.1466
523557,P,19,6,U,-3188.1782,273.35928,-1.2332672,false,10893.0,582.03784,1631.9668
523562,P,13,3,U,-2986.6797,-493.17535,-0.08631557,false,-1.0,-10.0,-10.0
523583,P,13,5,U,-2845.534,-465.01318,-0.095249765,false,0.154851,3372.1477,-682.0175
523658,P,13,1,U,-4246.8013,-79.9942,-0.14641039,false,3.554894,4544.0044,311.11398
523733,P,19,4,U,-836.6252,455.16064,-2.7059562,false,1211.0,235.43123,-305.29602
523736,P,13,2,U,62.82922,-1677.6886,2.6514769,false,-1.0,-10.0,-10.0
523755,P,13,4,U,563.22363,-432.87833,-0.23987731,false,0.178229,44.746735,-1012.93567
523845,P,13,7,U,-2945.451,518.46246,-0.41769013,false,0.146442,3777.219,-319.75992
523955,P,19,2,U,-3555.4465,713.4081,-0.3399383,false,1333.0,1719.0858,-41.551212
524130,P,19,7,U,34.752678,667.4652,1.7732363,false,27.0,1356.552,23.336975
524202,P,19,3,U,-1229.1471,-2103.0461,-2.5866923,false,2094.0,-1409.426,-2187.4236
524309,P,19,1,P,-3621.022,-1928.7473,2.384994,false,226711.0,-1910.1593,-141.56271
524502,P,19,5,U,-1419.5101,415.5001,0.79501253,false,1866.0,930.7333,-369.2679
524559,P,13,3,U,-2987.1067,-545.5395,-0.097322345,false,-1.0,-10.0,-10.0
524585,P,13,5,U,-2719.8008,-295.9076,-0.5550402,false,0.222138,3483.9343,87.75558
524597,P,13,6,U,158.21283,519.2551,-1.2529011,false,0.132535,1950.3534,-769.3517
524617,P,19,6,U,-3188.1782,273.35986,-0.9004019,false,11894.0,1082.561,1352.8289
524658,P,13,1,U,-4246.033,-75.985245,-0.14762984,false,0.723543,4657.634,-859.855
524706,P,19,4,U,-879.2555,442.15506,-2.0170527,false,2243.0,38.445232,-374.27164
524787,P,13,2,U,52.094887,-1703.1903,3.0353093,false,-1.0,-10.0,-10.0
524841,P,13,4,U,598.0161,-544.3866,-0.92398256,false,0.145602,699.3557,-1185.324
524852,P,13,7,U,-3057.1682,346.52765,-0.37683803,false,0.413669,3756.3718,-613.05334
525077,P,19,2,U,-3309.8662,763.8445,-0.16231859,false,2464.0,1529.4207,9.73039
525165,P,19,7,U,21.194202,741.87384,1.4248656,false,61.0,1534.9166,332.5872
525239,P,19,3,U,-1519.7584,-2229.627,-2.8489258,false,667.0,-811.47626,-2444.4436
525306,P,19,1,P,-3621.022,-1928.7473,1.7591932,false,227721.0,-1469.3174,-1228.762
525535,P,19,5,U,-1419.5101,415.5001,0.79501337,false,2893.0,930.7333,-369.2679
525562,P,13,3,U,-3124.2285,-639.6827,-0.11482009,false,-1.0,-10.0,-10.0
525583,P,13,5,U,-2613.2727,-411.55664,-0.11616953,false,1.222315,3113.957,-1078.876
525593,P,19,6,U,-3188.1782,273.3601,-0.89154416,false,12925.0,1094.0842,1343.5265
525602,P,13,6,U,94.83382,323.32394,-1.4846592,false,0.533091,1933.9072,-182.90741
525618,P,19,4,U,-838.2937,457.4169,-1.7721127,false,3265.0,-39.167137,-426.44193
525697,P,13,2,U,63.847088,-1748.6643,-2.4827378,false,-1.0,-10.0,-10.0
525763,P,13,4,U,524.9047,-680.2823,-1.4727211,false,0.146283,1028.2024,-586.0462
525799,P,13,1,U,-4246.033,-75.985245,-0.14760433,false,1.723716,4657.611,-859.9742
525860,P,13,7,U,-3055.2397,291.78046,-0.48464584,false,1.413829,3893.1648,-105.76878
526086,P,19,2,U,-3062.74,1070.6965,-0.05819597,false,3464.0,1306.5077,-89.00702
526170,P,19,7,U,7.759094,796.39813,2.22546,false,933.0,1258.0626,-612.79895
526223,P,19,3,U,-1682.7534,-2309.342,-2.5366254,false,1694.0,-1777.4104,-2004.6389
526380,P,19,1,U,-3011.578,3144.6536,-1.5477253,false,228787.0,-449.58862,-1861.8856
526449,P,13,6,U,-4.333516,-11.183297,-1.5308682,false,1.533275,1728.731,48.155487
526526,P,19,5,U,-1313.2548,470.8436,0.7544196,false,3893.0,880.73315,-299.2678
526558,P,13,3,U,-3066.2327,-863.9411,-0.15669453,false,-1.0,-10.0,-10.0
526587,P,13,5,U,-2558.4385,-542.33887,-0.34657925,false,0.590039,3147.361,-333.1167
526591,P,19,6,U,-2972.9187,101.29699,-0.8240578,false,13926.0,934.08435,1363.5265
526656,P,19,4,U,-810.0318,504.9991,-1.5514265,false,4265.0,-121.872475,-375.33322
526694,P,13,1,U,-4260.2173,-90.15298,-0.14475752,false,0.191768,3778.5325,-928.40735
526701,P,13,2,U,63.79384,-1803.9576,-1.8201617,false,-1.0,-10.0,-10.0
526760,P,13,4,U,450.0762,-946.60614,-2.29002,false,0.146994,892.1309,169.22513
526858,P,13,7,U,-3244.0312,243.17125,-0.7117506,false,0.248476,4305.3647,665.13007
527114,P,19,2,U,-3045.5654,821.8492,0.04601913,false,4496.0,1229.458,-71.68434
527166,P,19,7,U,79.1975,817.04156,0.9142759,false,527.0,798.6459,969.87445
527248,P,19,3,U,-1742.683,-2328.6885,-2.6155632,false,2727.0,-1664.7021,-2052.8828
527455,P,13,6,U,-33.404633,-129.7067,-1.5571061,false,2.533457,1671.315,113.67659
527531,P,19,5,U,-1313.2548,470.84357,0.7544212,false,4897.0,880.73315,-299.2678
527532,P,19,1,U,-3169.3162,-3076.8044,1.6110135,false,229842.0,723.99316,-1773.2968
527562,P,13,3,U,-3085.843,-918.39716,0.12418583,false,-1.0,-10.0,-10.0
527584,P,13,5,U,-2494.0425,-806.39514,-0.18725309,false,0.557406,3052.4155,-383.9944
527619,P,19,6,U,-2972.9187,101.29715,-0.8240593,false,14926.0,934.08435,1363.5265
527678,P,13,1,U,-4244.748,-150.14757,-0.27447858,false,1.191929,3860.504,-308.7141
527680,P,19,4,U,-875.5944,489.22833,-1.2517371,false,5275.0,-177.43365,-236.9537
527707,P,13,2,U,94.04128,-1810.729,-1.1649486,false,-1.0,-10.0,-10.0
527757,P,13,4,U,321.0946,-1135.638,-2.0242527,false,0.147723,731.3554,57.209126
527849,P,13,7,U,-3260.7173,294.9927,-0.3595548,false,0.882222,3264.444,-718.01715
528096,P,19,2,U,-3011.8787,748.8704,-0.05021242,false,5496.0,1190.6091,263.005
528185,P,19,7,U,231.98372,951.1746,0.69036597,false,7.0,372.16306,851.484
528254,P,19,3,U,-1977.9391,-2394.8047,-2.9983542,false,3727.0,-987.4249,-2537.7407
528441,P,13,6,U,-33.40463,-129.70772,-1.5461289,false,3.533655,1672.4607,95.323654
528479,P,19,1,U,-3169.9556,-3086.8533,1.6087242,false,230875.0,1623.5675,-1016.25574
528541,P,19,5,U,-1303.4731,466.6493,1.4464921,false,5897.0,574.746,-715.3737
528559,P,13,3,U,-3246.592,-963.6646,0.15110652,false,-1.0,-10.0,-10.0
528585,P,13,5,U,-2443.337,-1053.2175,0.06750064,false,0.22493,2481.6423,-847.4688
528611,P,19,6,P,-2972.9187,101.29743,-0.82406104,false,15957.0,934.08435,1363.5265
528654,P,13,1,U,-4244.2456,-109.07665,-0.3126231,false,0.193037,4349.942,-286.69727
528702,P,13,2,U,187.5314,-1811.9187,-0.4359364,false,0.130283,89.11757,146.49832
528821,P,13,4,U,198.82898,-1283.4536,-2.20958,false,0.134799,373.3642,126.88707
528847,P,13,7,U,-3106.9656,257.68658,-0.52629685,false,0.183298,3410.9692,-106.87323
529108,P,19,4,U,-823.0871,499.13177,0.487956,false,6308.0,-227.73976,227.21979
529154,P,19,2,U,-3150.4636,692.4769,0.41437766,false,6530.0,1249.458,-343.2613
529315,P,19,7,U,287.92432,947.41327,1.15054,false,273.0,661.3193,650.0604
529439,P,13,6,U,-34.080574,-212.81018,-1.7578273,false,-1.0,-10.0,-10.0
529484,P,19,1,U,-3144.5525,-3066.685,1.5380037,false,231875.0,1907.8225,86.86601
529498,P,19,3,U,-1930.5099,-2216.0576,2.8087718,false,4731.0,244.31139,-2578.659
529561,P,13,3,U,-3311.584,-1015.5951,0.013702903,false,-1.0,-10.0,-10.0
529570,P,19,5,U,-1264.164,611.59143,1.0087254,false,6925.0,750.3703,-406.57532
529588,P,13,5,U,-2305.0588,-1294.1404,0.11500949,false,0.158975,2268.516,-851.45636
529639,P,19,6,P,-2972.9187,101.29762,-0.824062,false,16958.0,934.08435,1363.5265
529655,P,13,1,U,-4244.506,-103.12997,-0.31393188,false,0.227013,4579.6743,-226.66904
529714,P,13,2,U,301.3648,-1679.4791,0.23603408,false,0.131201,130.17513,52.384327
529810,P,13,4,U,192.56279,-1441.5818,-2.0851412,false,0.135659,255.77643,114.66732
529810,P,19,4,U,-664.5162,622.3606,1.5947171,false,7330.0,-126.79962,350.82794
529860,P,13,7,U,-3044.7754,296.52988,-0.5275693,false,0.150673,3718.049,-220.8174
530230,P,19,2,U,-3222.8557,603.2486,0.43686655,false,7530.0,1388.0092,-360.63
530262,P,19,7,U,311.64825,1003.80615,0.6260869,false,1299.0,181.94109,811.2977
530416,P,19,3,U,-1983.7604,-2169.6997,2.1847413,false,5792.0,1651.0757,-1973.4022
530442,P,13,6,U,-47.63135,-289.51468,-1.6855814,false,-1.0,-10.0,-10.0
530536,P,19,1,U,-3114.3333,-2960.8997,0.7094833,false,232907.0,971.1989,1453.4846
530568,P,13,3,U,-3245.4138,-921.105,-0.20381938,false,-1.0,-10.0,-10.0
530633,P,13,5,U,-2171.025,-1455.6666,-0.03908194,false,0.559442,2210.613,-504.60785
530654,P,13,1,U,-4240.2173,-104.742386,-0.31011498,false,0.627452,4350.156,-248.96027
